path,length,min_id,max_id
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Brothers on the 4th Floor\Come Take My Hand.json,15503,5,29928
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Brothers on the 4th Floor\Dreams.1.json,5220,188,29389
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Brothers on the 4th Floor\Dreams.json,10924,11,29860
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Brothers on the 4th Floor\Let Me Be Free.json,8020,51,29414
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Brothers on the 4th Floor\Never Alone.1.json,12097,17,29425
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Brothers on the 4th Floor\Never Alone.json,9805,23,29847
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 the Core\Have a Nice Day.json,8128,175,29760
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Get Ready for This.json,29820,50,29574
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Here I Go.json,11385,15,29362
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Let the Beat Control Your Body.1.json,8836,16,29233
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Let the Beat Control Your Body.2.json,8785,16,29404
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Let the Beat Control Your Body.3.json,8963,26,29978
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Let the Beat Control Your Body.json,8910,26,29978
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Maximum Overdrive.1.json,10883,34,29654
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Maximum Overdrive.json,11685,38,29900
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\No Limit (extended).json,14504,175,29979
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\No Limit.1.json,8714,175,29979
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\No Limit.2.json,9969,48,29733
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\No Limit.json,9310,21,29654
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\No Limits.json,9310,21,29654
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\No One.1.json,7594,54,28475
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\No One.json,11211,54,29671
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\The Real Thing.1.json,10539,17,29277
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\The Real Thing.2.json,10540,17,29277
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\The Real Thing.json,9390,52,28944
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Tribal Dance (edit).1.json,11886,23,29245
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Tribal Dance (edit).2.json,12408,25,28636
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Tribal Dance (edit).json,11061,25,28295
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Twilight Zone.1.json,9708,55,29848
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Twilight Zone.2.json,9143,67,29937
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Twilight Zone.3.json,10026,55,29848
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Twilight Zone.json,5611,15,29166
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Workaholic.1.json,11886,23,29245
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2 Unlimited\Workaholic.json,7439,12,29956
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\20 Fingers\Lick It.json,10165,8,28822
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\20 Fingers\Short Dick Man.json,4994,12,29996
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\2Boys\I Won't Let You Down.json,13103,18,29654
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\311\All Mixed Up.1.json,4911,186,29257
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\311\All Mixed Up.json,4909,186,29257
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\311\Down.json,8742,24,28544
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\311\T & P Combo.json,5657,419,29337
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\3T\I Need You.json,3658,101,29683
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\3T\Why.json,6201,175,29681
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\4 Non Blondes\What's Up.1.json,8109,178,29771
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\4 Non Blondes\What's Up.2.json,12776,177,29435
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\4 Non Blondes\What's Up.3.json,9961,178,29901
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\4 Non Blondes\What's Up.4.json,6160,176,29593
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\4 Non Blondes\What's Up.5.json,9551,64,29582
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\4 Non Blondes\What's Up.json,12776,177,29435
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\702\Where My Girls At.json,4320,199,29441
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\808 State\Pacific 202.json,16790,8,29886
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Andra tutto bene ('58).1.json,7304,176,29333
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Andra tutto bene ('58).json,7304,176,29333
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Chiuditi nel cesso.1.json,10050,20,29963
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Chiuditi nel cesso.json,10050,20,29963
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Come mai (feat. Fiorello).1.json,5612,20,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Come mai (feat. Fiorello).2.json,5612,20,29988
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Come mai (feat. Fiorello).json,6996,53,29818
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Con un deca.1.json,9910,104,29983
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Con un deca.json,10496,175,29932
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Cumuni.json,11072,32,26906
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Dimmi perche (remix).json,12600,192,29984
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Gli anni ('96).1.json,10526,96,29932
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Gli anni ('96).json,10481,20,29949
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Grazie mille.1.json,12846,16,29915
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Grazie mille.json,10576,25,29597
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Hanno ucciso l'uomo ragno.1.json,11328,44,29804
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Hanno ucciso l'uomo ragno.2.json,15947,48,29799
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Hanno ucciso l'uomo ragno.json,15947,48,29799
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Innamorare tanto.json,18021,23,29899
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Io ci saro'.1.json,9200,70,29975
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Io ci saro'.json,13498,8,29945
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\La dura legge del gol!.json,10989,50,29386
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\La regola dell'amico.json,11370,12,29867
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Le luci di Natale.json,8836,15,29918
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nella notte (Molella remix).json,14136,17,29922
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nella notte.1.json,18803,25,29959
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nella notte.2.json,18822,25,29959
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nella notte.json,14136,17,29922
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nessun rimpianto.1.json,5733,25,29990
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nessun rimpianto.json,5704,13,29990
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Non mi arrendo.1.json,10051,35,29987
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Non mi arrendo.json,10038,59,29987
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Non ti passa piu.json,12042,11,29989
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nord Sud Ovest Est.1.json,14428,73,29970
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nord Sud Ovest Est.2.json,14523,73,29970
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nord Sud Ovest Est.3.json,14267,73,29970
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nord Sud Ovest Est.4.json,14376,73,29970
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Nord Sud Ovest Est.json,14523,73,29970
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Rotta x casa di Dio.json,8501,178,29852
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Se tornerai.1.json,8104,175,29799
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Se tornerai.2.json,6717,29,29724
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Se tornerai.json,6717,29,29724
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Sei un mito.1.json,11398,8,29979
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Sei un mito.2.json,14825,32,29983
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Sei un mito.3.json,11398,8,29979
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Sei un mito.json,11580,8,29979
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Senza averti qui.1.json,13409,24,29963
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Senza averti qui.2.json,12492,176,29589
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Senza averti qui.json,13409,24,29963
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Ti sento vivere.json,7002,21,29994
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Tieni il tempo.1.json,14812,175,29793
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Tieni il tempo.2.json,12468,176,29801
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Tieni il tempo.json,10642,188,29122
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Tutto cio che ho.json,9249,46,29247
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Un giorno cosi.1.json,11954,34,29653
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Un giorno cosi.json,8495,56,29352
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Una canzone d'amore.1.json,12725,176,29799
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Una canzone d'amore.2.json,13077,23,29791
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Una canzone d'amore.json,12896,18,29755
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\883\Viaggio al centro del mondo.json,9864,94,29973
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\911\The Day We Find Love.json,6135,31,29904
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\98 Degrees\I Do.json,1744,186,29632
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\98 Degrees\She's Out of My Life.json,3196,59,29833
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\98 Degrees\The Hardest Thing.json,3955,23,29188
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\_Weird Al_ Yankovic\Amish Paradise.json,7004,20,29198
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\_Weird Al_ Yankovic\Dare to Be Stupid.json,11769,46,29374
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\_Weird Al_ Yankovic\Eat It.json,7949,11,29948
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\_Weird Al_ Yankovic\Headline News.json,6451,13,29598
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\A Taste of Honey\Boogie Oogie Oogie.json,10006,95,29983
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Hunting High and Low.json,3464,175,29882
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Take On Me.1.json,6110,67,29899
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Take On Me.2.json,5205,67,29727
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Take On Me.3.json,4928,67,29608
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Take On Me.4.json,5201,67,29900
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Take On Me.5.json,7039,9,29923
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Take On Me.6.json,6130,67,29374
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\Take On Me.json,8255,75,27954
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\The Living Daylights.1.json,11628,34,29902
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\The Living Daylights.json,11630,34,29902
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\a-ha\The Sun Always Shines on TV.json,13456,17,29999
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\A_Teens\Mamma Mia.json,13273,55,29475
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\A_Teens\Super Trouper.json,11545,176,24903
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Aaliyah\Are You That Somebody.json,5895,415,29997
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Aaliyah\Try Again.json,9341,12,29426
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Aaron Neville\For the Good Times.json,4205,62,29777
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Aaron Neville\Tell It Like It Is.json,5843,5,29780
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\Aaron Neville\The Grand Tour.json,3050,50,29805
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Andante, Andante.json",10625,18,29950
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Angeleyes.json,11034,268,29853
"C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Another Town, Another Train.json",6247,72,29688
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Chiquitita.1.json,6869,71,29513
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Chiquitita.2.json,6868,71,29513
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Chiquitita.3.json,6859,71,29513
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Chiquitita.4.json,6859,71,29513
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Chiquitita.json,6869,71,29513
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dance (While the Music Still Goes on).1.json,8396,182,29915
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dance (While the Music Still Goes on).2.json,12655,81,29908
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dance (While the Music Still Goes on).3.json,8504,182,29915
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dance (While the Music Still Goes on).json,8396,182,29915
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.1.json,10863,40,29617
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.10.json,10862,40,29617
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.11.json,11175,40,29617
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.12.json,10862,40,29617
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.2.json,11792,74,29563
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.3.json,10862,40,29617
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.4.json,11907,81,29617
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.5.json,6688,73,29443
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.6.json,13167,81,29749
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.7.json,12656,81,29908
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.8.json,6677,82,29443
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.9.json,10736,73,29929
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Dancing Queen.json,6677,82,29443
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Does Your Mother Know.1.json,13638,26,29909
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Does Your Mother Know.2.json,13639,26,29909
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Does Your Mother Know.3.json,13638,26,29909
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Does Your Mother Know.4.json,14198,22,29693
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Does Your Mother Know.json,13637,26,29909
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Eagle.json,5995,99,29798
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Fernando.1.json,12917,22,29928
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Fernando.10.json,15878,22,29908
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Fernando.11.json,12528,22,29928
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Fernando.2.json,10231,22,29928
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Fernando.3.json,8777,74,29915
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Fernando.4.json,12689,22,29928
C:\Users\hersa\PycharmProjects\TFG_INFO\tokenizer\tokens_json_bpe\clean_midi\ABBA\Fernando.5.json,14216,62,29958
